LOCALITY,n_sp,HYP,HOD,BUN,SF,OT,LOP,LOPT,AL,OL,ALX,AVERAGE.AGE,LAT,LONG,FORMATION,REFERENCE.SECTION,PALEOMAG.SECTION,MINIMUM.AGE,MAXIMUM.AGE,precipPredLM,precipPredRF,precipPredSCAM,precipPredSVM,precipPredGBM,precipPredMARS,precipPredGAM,precipPredXGB,ensemblePrec,tempPredRF,tempPredSCAM,tempPredSVM,tempPredGBM,tempPredMARS,tempPredGAM,tempPredXGB,tempPredLM,ensembleTemp,precipHYP
Y0207,10,1.72,1,0.2,0,0.21,1.51,0.19,0.59,0.5,0.3,9.365,NA,NA,Dhok Pathan,Malhuwala Kas,Malhuwala Kas,9.35,9.379,724.01,687.6631552471292,1117.63552035082,933.0060467387834,823.7135782084365,1393.1182291199484,1203.98184852667,675.822265625,1026.5197296986314,8.700840662293745,12.2859278196653,7.58521687683286,9.814545076440455,8.262543833619514,13.3962537953115,8.794151306152344,18.450000000000003,10.00755467736056,913.088631423698
Y0211,23,1.5304347826086957,1.0869565217391304,0.17391304347826086,0.043478260869565216,0.1391304347826087,1.3043478260869565,0.5391304347826087,0.5652173913043478,0.34782608695652173,0.4782608695652174,9.329,NA,NA,Dhok Pathan,Dinga Kas,Dinga Kas,9.317,9.341,951.7478260869566,1605.2128979781426,1298.50269074368,1157.5297497731167,2105.4694098424143,1772.8481614221653,1628.50628848506,2666.41748046875,1594.6781997074286,22.334582381358494,10.1809136729505,20.321198844213477,21.782900949799323,20.272910171843577,9.99736568983164,21.072912216186523,13.369565217391305,17.4816452849995,976.887745980155
Y0212,9,1.5555555555555556,1,0,0.1111111111111111,0.1111111111111111,1.6666666666666667,0.4444444444444444,0.7777777777777778,0.5555555555555556,0.4444444444444444,9.363,NA,NA,Dhok Pathan,Dinga Kas,Dinga Kas,9.337,9.389,639.7777777777776,1583.1848596750347,1300.39879466314,1184.5421382553302,1781.1917326847972,1902.6231821165125,2232.73250393934,2098.151611328125,1664.112201889026,24.785058446739818,10.7158717785728,27.329699658953132,24.683565313545287,25.599137002695855,10.9427887518735,24.306867599487305,14.333333333333334,20.676020158730058,972.339264203741
Y0213,7,1.3428571428571427,1.2857142857142858,0.2857142857142857,0,0.18571428571428572,1.0142857142857142,1.1857142857142857,0.4142857142857143,0.5714285714285714,0.14285714285714285,9.401,NA,NA,Dhok Pathan,Gandakas,Gandakas,9.379,9.423,1249.9,1142.265717607973,1954.6760764822,1407.4810976525873,1248.0456068031917,2209.42318275809,1770.69054652887,1282.8258056640625,1622.0970379721518,11.690599325213245,17.889541301591,10.56808615906182,14.854249595416999,10.95757602996005,16.2810888710841,14.804317474365234,22.92857142857143,13.706856880387866,990.07337238814
Y0215,6,1.7333333333333334,1.3333333333333333,0.16666666666666666,0.16666666666666666,0.21666666666666667,1.1833333333333333,1.3833333333333333,0.31666666666666665,0.6666666666666666,0.16666666666666666,8.481,N 33 16.505,E 72 39.885,Dhok Pathan,Kaulial Kas,Kaulial Kas,8.362,8.599,994.8833333333332,1787.7774996473643,1170.7008773159,1225.180874412663,1742.4728950399665,1646.1933308339999,1292.73726611161,2947.476806640625,1477.5104572269167,21.435930386276645,16.9980769574272,22.76026559224357,21.319316770266013,21.26367375040795,15.6326204350384,21.385828018188477,22.25,19.90164731527663,905.258198349153
Y0216,9,1.488888888888889,1.2222222222222223,0.1111111111111111,0,0.14444444444444446,1.2333333333333334,1.1444444444444444,0.5444444444444444,0.6666666666666666,0.2222222222222222,9.591,NA,NA,Dhok Pathan,Ratha Kas,Ratha Kas,9.522,9.66,1023.4777777777779,885.5264538664034,1545.50592754589,1211.9608297954762,907.3342088354581,1885.3229844473549,2007.34372098904,1338.8233642578125,1407.1656875799363,8.08162585943738,14.7523554106667,8.408360024637359,8.578658767031657,8.655381605452032,14.4592772017466,7.227115154266357,20.666666666666668,10.48927647816194,982.599392556126
Y0221,14,1.7285714285714286,1,0.21428571428571427,0.07142857142857142,0.15,1.3642857142857143,0.2785714285714286,0.4928571428571429,0.5,0.2857142857142857,9.367,NA,NA,Dhok Pathan,Dinga Kas,Dinga Kas,9.346,9.387,844.0785714285714,1930.7139523556423,1109.92747351632,1182.092402109948,2028.5843653634138,1653.0619875647812,1232.17873014266,3798.388427734375,1522.759818508795,24.67664869171181,12.6113710873415,21.873587074797072,24.732322171080483,21.906583856609267,13.5671393583194,24.910640716552734,18.857142857142858,19.894608706643254,908.118774709222
Y0224,11,1.6545454545454545,1,0.18181818181818182,0.09090909090909091,0.1,1.190909090909091,0.5363636363636364,0.5363636363636364,0.5454545454545454,0.2727272727272727,9.401,NA,NA,Dhok Pathan,Dinga Kas,Dinga Kas,9.38,9.421,1011.2818181818182,1906.005803724519,1221.48905418434,1248.9977884483199,1957.793070330882,1759.838378561477,1970.38758579233,3250.524658203125,1677.418613506978,18.169296905513065,12.9666613382911,22.936247235695895,18.25492818049784,21.789445874252568,13.726801236321,18.161203384399414,19.227272727272727,17.973896795095243,944.086128045341
Y0225,8,1.375,1,0.25,0,0.125,1.375,0.25,0.625,0.375,0.375,9.401,NA,NA,Dhok Pathan,Dinga Kas,Dinga Kas,9.38,9.421,937.25,1132.1808907390773,1712.66553936469,1264.5178400623058,1133.1639247429355,1737.5795301999387,2045.71884682575,1107.71533203125,1504.3044286557817,7.723937552196586,11.3515116081506,7.706118814378732,5.23216169680626,7.883735982209588,12.387641079326,5.523471832275391,16.3125,8.714184455511292,989.594169088022
Y0226,10,1.6,1,0.2,0.1,0.2,1.3,0.4,0.5,0.5,0.3,9.367,NA,NA,Dhok Pathan,Dinga Kas,Dinga Kas,9.35,9.383,935.3,1985.4441682948805,1292.0253395855,1249.7747866120062,1961.262783473414,1838.515719295884,1474.8186701628,2828.385498046875,1633.640244570748,19.991758320731762,12.2859278196653,24.363776838599502,19.778498938235852,22.442391642312483,13.3962537953115,19.530385971069336,18.450000000000003,18.709767892476066,961.939627830089
Y0227,20,1.42,1.2,0.15,0.05,0.065,1.15,0.865,0.6,0.45,0.4,9.401,NA,NA,Dhok Pathan,227 Section,Dinga Kas,9.38,9.421,1113.4699999999998,1764.3759881087185,1603.56556536344,1174.9113557263338,2159.202951398163,2026.6702668223652,2615.05215758083,2222.101806640625,1890.6297141666425,19.09267522701728,11.1617913327709,21.599755812426665,19.658907442229467,20.95949743404804,11.9408674230664,19.742523193359375,15.6,17.40224911192646,988.035507002987
Y0228,8,1.3,1.25,0.125,0,0.1625,1.1375,1.2875,0.4875,0.625,0.25,9.621,NA,NA,Dhok Pathan,Ratha Kas,Ratha Kas,9.578,9.664,1158.6625000000004,910.1174651812647,1923.92582914601,1325.1353133447128,1076.4246272316352,2101.0490054849743,2093.67328578723,1208.46875,1571.7209210293051,7.962231892254425,13.7054992089351,7.971273154731771,7.85200340359456,8.515082401226131,14.028116066614,7.839911937713623,19.875,10.005701021225999,990.24162043399
Y0236,9,1.3777777777777778,1.2222222222222223,0,0,0.14444444444444446,1.4,1.2,0.6555555555555556,0.5555555555555556,0.4444444444444444,9.633,N 33 20.028,E 72 38.857,Dhok Pathan,Ratha Kas,Ratha Kas,9.589,9.676,915.4222222222222,857.2250443265143,1652.49690779262,1105.890869506993,940.9437580090868,1591.7460738985242,2184.66454355955,1429.60205078125,1388.8278661822148,8.068543095256958,10.7158717785728,8.05584829204652,10.199862438051074,7.532987971644839,10.9427887518735,10.001770973205566,14.333333333333334,9.252650387907606,989.531679874787
Y0239,8,1.275,1,0.25,0,0.1375,1.1375,0.4875,0.4875,0.5,0.25,9.314,NA,NA,Dhok Pathan,Gandakas Road,Malhuwala Kas,9.313,9.314,1165.8875000000003,1129.0984363517687,1964.43556505965,1423.8415658683675,1238.987381553529,2137.109453321578,2030.47216065902,1131.449462890625,1653.9907604689847,7.962231892254425,13.7054992089351,7.971273154731771,7.85200340359456,8.515082401226131,14.028116066614,7.839911937713623,19.875,10.005701021225999,990.244743928749
Y0240,5,1.6,1,0.2,0,0.2,1.6,0,0.6,0.4,0.4,9.33,NA,NA,Dhok Pathan,Bhagwala Kas South,Gandakas,9.322,9.338,682.9999999999998,884.2370927142408,1259.65147931664,999.8582238932438,1068.4748692940325,1361.9778733154635,1414.85269101768,806.9111328125,1164.8420382585514,7.821305527052756,11.1617913327709,7.837092570582825,7.294045020902228,7.757466698406279,11.9408674230664,7.270648002624512,15.6,8.968761428796899,961.939627830089
Y0243,13,1.4,1.1538461538461537,0.15384615384615385,0,0.09230769230769231,1.1153846153846154,0.9923076923076923,0.6923076923076923,0.46153846153846156,0.38461538461538464,9.251,NA,NA,Dhok Pathan,Bhagwala Kas South,Gandakas,9.244,9.257,1148.3615384615387,965.3093555152964,1655.03072472455,1159.0693921232287,1050.519997737414,1681.8815337652413,2538.30320929196,1477.2733154296875,1508.3523688596142,8.213923319604328,11.2786660036462,7.754663678752745,11.31249967614563,7.835170873054467,12.2247109034895,11.897283554077148,16.03846153846154,9.76993907578214,988.882139073596
Y0245,5,1.4,1.4,0,0,0.2,1.6,1,0.6,0.6,0.4,9.379,NA,NA,Dhok Pathan,Bhagwala Kas South,Gandakas,9.331,9.426,740.8,873.7104587075197,1646.21577243284,1029.4792969519854,964.612828372809,1650.4614560082905,2101.69156482691,1421.4150390625,1377.6952295500587,7.821305527052756,11.1617913327709,7.837092570582825,7.294045020902228,7.757466698406279,11.9408674230664,7.270648002624512,15.6,8.968761428796899,988.882139073596
Y0246,8,1.275,1,0.125,0,0.1375,1.3875,0.4875,0.7375,0.375,0.5,9.849,N 33 20.151,E 72 38.542,Nagri,Ratha Kas,Ratha Kas,9.825,9.873,955.6375,761.0926206152602,1709.28806906329,1200.0510634934828,1020.1235689671039,1626.5331897711264,1976.72034369067,1396.000732421875,1382.3014759334899,7.896347467649796,9.73472001139829,8.117115965004967,7.80896373596799,7.2523895631930415,9.31110127023366,7.819615364074707,12.75,8.353439668907958,990.244743928749
Y0248,5,1.42,1.02,0.16,0,0.2,1.6,0.08,0.64,0.4,0.4,10.015,NA,NA,Nagri,Ratha Kas,Ratha Kas,9.988,10.042,735.0199999999998,839.5298762572678,1603.56556536344,1110.4229500447132,912.3974893227928,1621.6130977390076,1823.87237495969,1323.5015869140625,1318.566892281152,7.821305527052756,11.1617913327709,7.837092570582825,7.294045020902228,7.757466698406279,11.9408674230664,7.270648002624512,15.6,8.968761428796899,988.035507002987
Y0250,8,1.2875,1.0125,0.1,0,0.1375,1.1375,0.7875,0.6375,0.5,0.375,9.721,N 33 20.188,E 72 38.748,Dhok Pathan,Ratha Kas,Ratha Kas,9.695,9.746,1162.275,873.0839619230475,1876.80801075614,1260.9611469813926,1094.36242559129,1863.7910976280505,2276.09343589668,1484.378173828125,1540.8500131294336,7.723937552196586,11.3515116081506,7.706118814378732,5.23216169680626,7.883735982209588,12.387641079326,5.523471832275391,16.3125,8.714184455511292,990.244512656193
Y0251,17,1.188235294117647,1.1176470588235294,0.17647058823529413,0,0.07058823529411765,1.1176470588235294,0.8470588235294118,0.6470588235294118,0.29411764705882354,0.5294117647058824,10.015,NA,NA,Nagri,Ratha Kas,Ratha Kas,9.988,10.042,1207.6588235294116,1048.82559645888,1667.33064376678,1140.8247399420022,1216.1000074252552,1691.6163600804612,2383.92787280119,1094.483154296875,1524.770870079094,5.907379294496476,8.9942569218673,7.975930030424856,6.703020758928929,6.612174721420516,8.30109268988676,7.783871650695801,11.911764705882353,7.415642402837473,990.245926525954
Y0254,6,1.5333333333333332,1,0.16666666666666666,0,0.18333333333333335,1.5166666666666666,0.31666666666666665,0.65,0.5,0.3333333333333333,10.477,N 33 20.896,E 72 37.101,Nagri,Ratha Kas,Ratha Kas,10.408,10.546,772.3500000000001,796.2192037619076,1396.82224952295,1102.8421667738407,935.3285398150557,1594.2927378265265,1664.4340863116,1209.6815185546875,1248.3231640019799,7.924744516369918,11.7487845230947,7.562903281592883,8.042954312003928,8.094184788548436,12.9888073607896,8.030261993408203,17.5,9.393729797066573,976.407641316797
Y0255,6,2,1,0,0.16666666666666666,0.16666666666666666,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,9.353,NA,NA,Dhok Pathan,Gandakas,Gandakas,9.342,9.363,511.33333333333326,1004.2292103902338,625.599062893909,931.0828808943193,966.4144231823409,1261.548553910231,899.719037475237,2055.051025390625,948.0988614577118,22.20542443612267,11.7487845230947,24.327942758596073,22.321395369582792,23.692609808953318,12.9888073607896,21.52362060546875,17.5,19.54749404285652,615.995898504158
Y0258,11,1.4090909090909092,1.190909090909091,0.07272727272727274,0,0.11818181818181818,1.5545454545454545,0.7909090909090909,0.7363636363636363,0.36363636363636365,0.5454545454545454,10.159,N 33 22.489,E 72 39.598,Nagri,Kaulial Kas,Kaulial Kas,10.123,10.195,776.3999999999999,765.0371934433424,1303.97875214354,1052.2450846476063,861.5984708197846,1340.286012547445,1979.97901748911,1295.535888671875,1217.1874218484709,5.919209065540623,8.52047428157252,7.83298525523771,6.7228445137135955,6.26296662590823,7.71793422541826,7.783871650695801,11.454545454545455,7.162735661231822,988.530910114107
Y0259,9,1.1333333333333333,1,0.3333333333333333,0,0.011111111111111112,0.7888888888888889,0.6555555555555556,0.5444444444444444,0.3333333333333333,0.3333333333333333,10.492,NA,NA,Nagri,Kaulial Kas,Kaulial Kas,10.444,10.539,1500.0111111111112,937.6872252393559,2036.36239230367,1088.0138190788127,857.7980858503541,1570.4962043952632,1906.1770514299,1143.234375,1399.4224630495592,7.924744516369918,11.7487845230947,7.562903281592883,8.042954312003928,8.094184788548436,12.9888073607896,8.030261993408203,17.5,9.393729797066573,990.246391616534
Y0260,15,1.4133333333333333,1.1333333333333333,0.26666666666666666,0,0.07333333333333333,1.0066666666666666,0.7266666666666667,0.5266666666666666,0.4,0.3333333333333333,9.269,N 33 21.328,E 72 40.628,Dhok Pathan,Kaulial Kas,Kaulial Kas,9.256,9.281,1235.94,1324.1903535535102,1646.66048094873,1170.7596487867168,1216.338680481164,1767.3828874422225,2437.64850453415,1248.7955322265625,1593.830092624415,7.924744516369918,11.7487845230947,7.562903281592883,8.042954312003928,8.094184788548436,12.9888073607896,8.030261993408203,17.5,9.393729797066573,988.348180138741
Y0261,10,1.32,1,0.2,0,0.11,1.11,0.59,0.59,0.4,0.4,9.662,N 33 21.80,E 72 40.16,Dhok Pathan,Kaulial Kas,Kaulial Kas,9.658,9.665,1176.0099999999998,1030.3320804830096,1806.66758999622,1250.2560147066097,1210.5995462333335,1765.8548890854208,2332.21791658033,1265.890869140625,1565.9880061808199,7.821305527052756,11.1617913327709,7.837092570582825,7.294045020902228,7.757466698406279,11.9408674230664,7.270648002624512,15.6,8.968761428796899,990.207145930723
Y0262,11,1.3636363636363635,1.1818181818181819,0.18181818181818182,0,0.18181818181818182,1,0.9090909090909091,0.5454545454545454,0.45454545454545453,0.36363636363636365,9.577,N 33 21.46,E 72 39.93,Dhok Pathan,Kaulial Kas,Kaulial Kas,9.568,9.586,1255.909090909091,882.8311447999193,1741.29383174235,1219.9418391914323,1070.3330433739284,1777.1786548325063,1874.14835407242,1200.3321533203125,1427.6211446687605,8.145226513847527,11.4424776456708,7.654183880942604,11.041433857191974,7.941131111211089,12.5670959051945,10.05542278289795,16.636363636363637,9.798591485676422,989.811848799192
Y0266,5,1.86,1.02,0.16,0,0.22,1.42,0.45999999999999996,0.62,0.6,0.2,9.309,NA,NA,Dhok Pathan,Kaulial Kas,Kaulial Kas,9.276,9.342,759.24,546.5943643420468,934.180161160571,815.7920702700962,576.1826303982991,1395.41022665515,981.582238811673,368.17041015625,874.956948606306,7.96617821711392,15.6506586077165,8.88072849571121,8.078351939943152,8.76762096883275,14.8734150327319,8.0914764404296875,21.3,10.702825543674903,799.143582546036
Y0269,19,1.4421052631578948,1.105263157894737,0.21052631578947367,0.05263157894736842,0.06842105263157895,1.2157894736842105,0.6473684210526316,0.5736842105263158,0.3684210526315789,0.42105263157894735,9.415,N 33 18.303,E 72 38.881,Dhok Pathan,269  Section,Ratha Kas,9.403,9.426,1051.7526315789473,2069.197728287505,1541.63194325364,1181.3072282151002,2396.4845455031723,2011.5781538577628,2434.38804915555,2234.507568359375,1939.0979413787877,22.34397249905651,10.9805341605595,22.445989347330624,21.869045717262363,22.013898567126425,11.5023753585915,21.220510482788086,15,18.52596927498781,986.75639418178
Y0270,6,1.5,1,0.16666666666666666,0,0.16666666666666666,1.6666666666666667,0,0.6666666666666666,0.3333333333333333,0.5,9.446,N 33 18.235,E 72 38.796,Dhok Pathan,269  Section,Ratha Kas,9.419,9.473,655.8333333333333,661.1315290025126,1305.93616284368,1054.1278559354373,860.3807058181707,1301.9891592416966,1466.15377357813,1182.351318359375,1108.2865310699376,7.896347467649796,9.73472001139829,8.117115965004967,7.80896373596799,7.2523895631930415,9.31110127023366,7.819615364074707,12.75,8.353439668907958,981.275838423369
Y0285,7,1.4857142857142858,1.2857142857142858,0.14285714285714285,0,0.18571428571428572,1.0142857142857142,1.4714285714285715,0.4142857142857143,0.5714285714285714,0.2857142857142857,9.829,NA,NA,Dhok Pathan,Kaulial Kas,Kaulial Kas,9.805,9.853,1208.6142857142859,872.8613031521992,1509.34943269006,1146.1473937998792,910.6620648626499,1760.2319267629996,1802.23186200225,1151.052734375,1333.5806638783406,7.985937931701436,12.6113710873415,7.647402872609476,8.079822509847657,8.334697710078547,13.5671393583194,7.969010829925537,18.857142857142858,9.704395244983,982.952042385976
Y0288,5,1.42,1.02,0.16,0,0.2,1,0.88,0.64,0.4,0.4,9.851,NA,NA,Dhok Pathan,Kaulial Kas,Kaulial Kas,9.826,9.876,1239.62,839.5298762572678,1603.56556536344,1110.4229500447132,912.3974893227928,1621.6130977390076,1823.87237495969,1323.5015869140625,1318.566892281152,7.821305527052756,11.1617913327709,7.837092570582825,7.294045020902228,7.757466698406279,11.9408674230664,7.270648002624512,15.6,8.968761428796899,988.035507002987
Y0307,7,1.6,1,0.14285714285714285,0,0.15714285714285714,1.5857142857142856,0.2714285714285714,0.7,0.42857142857142855,0.42857142857142855,9.436,NA,NA,Dhok Pathan,Dhok Mila (Khaur Kas),Dinga Kas,9.364,9.508,695.0142857142857,734.2881006359723,1242.50993914183,1021.6161007743862,857.5046018427986,1303.6263003382692,1531.99405156,985.2694091796875,1115.2565157155425,7.958911212233398,10.9042997741233,7.986571920352445,8.004951190714737,7.613158945488212,11.3309710130749,7.9610443115234375,14.785714285714286,8.966477342664502,961.939627830089
Y0309,18,1.5222222222222221,1.1111111111111112,0.16666666666666666,0.05555555555555555,0.12777777777777777,1.2277777777777779,0.6833333333333333,0.55,0.4444444444444444,0.3888888888888889,9.401,N 33 11.769,E 72 30.420,Dhok Pathan,Dhok Mila (Khaur Kas),Dinga Kas,9.38,9.421,1018.5166666666664,1716.8932366834463,1398.78990576858,1238.2195869194438,2044.9826264871906,1925.4901365875169,1949.80561407411,2675.66259765625,1712.3635177533806,19.626979072943417,11.2466266257912,22.56982219549875,22.537749528634052,22.222962988617862,12.1488065408311,22.488723754882813,15.916666666666666,18.39215782538606,978.187459482214
Y0310,19,1.6421052631578947,1.105263157894737,0.21052631578947367,0.05263157894736842,0.16842105263157894,1.105263157894737,0.7578947368421053,0.47368421052631576,0.47368421052631576,0.3157894736842105,9.356,N 33 12.129,E 72 30.949,Dhok Pathan,Dhok Mila (Khaur Kas),Dinga Kas,9.337,9.375,1086.9052631578948,1956.1497438407025,1223.9329686078,1183.3584020517908,2026.5060706174054,1745.7239900480588,1363.90130050729,3877.030517578125,1583.2620792788412,23.910508020903876,11.9975873278923,20.097169889743967,23.32951247293947,20.216111516377044,13.2071185862855,24.243440628051758,18,18.79300130235702,948.727722336704
Y0311,35,1.2571428571428571,1.1142857142857143,0.11428571428571428,0.02857142857142857,0.08571428571428572,1.2857142857142858,0.8285714285714286,0.7142857142857143,0.37142857142857144,0.5142857142857142,10.063,N 32 46.355,E 72 29.657,Nagri,Gambhir Section,Gambhir Section,10.026,10.1,1046.3999999999999,857.7919719854059,1677.76366975965,1199.26435571783,1129.3181700631328,1967.9448758548565,2466.29149230341,1426.39111328125,1549.7290892807132,7.896347467649796,9.39528433779157,15.948918923343419,7.80896373596799,15.858393283599318,8.83110620723131,7.819615364074707,12.342857142857145,10.956502325930566,990.245040513213
Y0312,11,1.7272727272727273,1,0.09090909090909091,0.09090909090909091,0.18181818181818182,1.3636363636363635,0.5454545454545454,0.5454545454545454,0.6363636363636364,0.2727272727272727,9.399,N 33 11.925,E 72 30.608,Dhok Pathan,Dhok Mila (Khaur Kas),Dinga Kas,9.376,9.421,845,1472.1327857921751,1116.93271824907,1112.8405767166537,1628.2997478691902,1654.9352575822672,1349.44801712421,3638.401123046875,1389.0981838889268,18.169296905513065,12.9666613382911,22.936247235695895,18.25492818049784,21.789445874252568,13.726801236321,18.161203384399414,19.227272727272727,17.973896795095243,908.886495280995
Y0313,5,1.88,1.4,0.2,0.2,0.26,1.2,0.86,0.2,0.8,0,9.358,NA,NA,Dhok Pathan,Dhok Mila (Khaur Kas),Dinga Kas,9.292,9.424,938.4800000000001,1483.1741004558476,983.863543008003,1040.541576245723,1559.1539961317994,1434.6387035259272,1274.82684209126,1359.746826171875,1296.03312690976,23.90519535207021,21.0175441636396,24.923406247064104,24.10509470528133,23.542500657615857,21.3070936934775,23.913972854614258,27,23.1334724698581,776.426546138354
Y0314,15,1.4133333333333333,1.1333333333333333,0.3333333333333333,0.06666666666666667,0.08,1,0.6933333333333334,0.4,0.4,0.26666666666666666,9.333,N 33 12.160,E 72 31.023,Dhok Pathan,Dhok Mila (Khaur Kas),Dinga Kas,9.319,9.346,1241.5466666666666,2651.799498902964,1678.06075906369,1416.2619867255962,2337.6391607885557,2111.417040043062,2295.29225677642,2577.07080078125,2081.745117050048,24.146648343590993,13.1503790333702,20.69434128231942,24.28683518629588,21.463477479078875,13.8038636251512,24.17945098876953,19.4,19.590924158301092,988.348180138741
Y0315,8,1.375,1,0.25,0,0.125,1.25,0.25,0.625,0.25,0.5,9.367,N 33 12.175,E 72 31.067,Dhok Pathan,Dhok Mila (Khaur Kas),Dinga Kas,9.349,9.385,1042.375,997.519596693668,1544.3098987704,1177.7404603309583,1061.0019300541728,1482.2913984247132,1781.04831572337,922.3577880859375,1340.6519333328806,7.896347467649796,9.73472001139829,8.117115965004967,7.80896373596799,7.2523895631930415,9.31110127023366,7.819615364074707,12.75,8.353439668907958,989.594169088022
Y0316,5,1.6,1,0,0,0.2,1.8,0.4,0.8,0.6,0.4,9.358,N 33 12.199,E 72 31.103,Dhok Pathan,Dhok Mila (Khaur Kas),Dinga Kas,9.292,9.424,514.8,772.1313741935096,1259.65147931664,895.3790089459139,888.8491746529176,1361.9778733154635,1744.76299646754,1057.9893798828125,1153.7919844819985,7.821305527052756,11.1617913327709,7.837092570582825,7.294045020902228,7.757466698406279,11.9408674230664,7.270648002624512,15.6,8.968761428796899,961.939627830089
Y0317,16,1.5375,1.25,0.25,0.0625,0.09375,1,1.04375,0.4375,0.5625,0.1875,9.248,N 33 10.474,E 72 28.164,Nagri,Choutriwali Kas,Dinga Kas,9.233,9.263,1205.6625,2319.827248138997,1474.02205878052,1357.4705738609491,2320.080575342444,1928.6668388873925,2174.64855462796,3475.587158203125,1929.1193082730447,18.829432794739215,16.1618870303841,18.58930458430141,18.59273189511029,20.16490837678527,15.1378656595235,18.189189910888672,21.65625,17.91268839014063,975.697536493233
Y0318,6,1.5166666666666666,1,0.16666666666666666,0.016666666666666666,0.18333333333333335,1.1833333333333333,0.65,0.6333333333333333,0.43333333333333335,0.3333333333333333,9.358,NA,NA,Dhok Pathan,Dhok Mila (Khaur Kas),Dinga Kas,9.292,9.424,1057.5,798.518747438611,1428.92833846391,1151.3228567186866,917.4993832688525,1714.775219499347,1696.80966796359,1306.2139892578125,1284.6423688921652,7.924744516369918,11.7487845230947,11.993584932626051,8.042954312003928,12.02767812448371,12.9888073607896,8.030261993408203,17.5,10.787758961561313,979.017055763992
Y0324,10,1.43,1.01,0.08,0,0.11,1.21,0.63,0.71,0.5,0.4,8.936,NA,NA,Dhok Pathan,Malhuwala Kas,Malhuwala Kas,8.884,8.987,1060.12,827.3213542508131,1582.19917662645,1127.2899950789604,930.2755237699276,1607.1889186043663,2428.88577268009,1470.3443603515625,1417.1934568351016,7.821305527052756,11.1617913327709,7.837092570582825,7.294045020902228,7.757466698406279,11.9408674230664,7.270648002624512,15.6,8.968761428796899,987.504825981753
Y0325,7,1.7857142857142858,1.2857142857142858,0,0.014285714285714287,0.32857142857142857,1.5857142857142856,1.1857142857142857,0.5428571428571428,0.7857142857142857,0.14285714285714285,8.792,NA,NA,Dhok Pathan,Malhuwala Kas,Malhuwala Kas,8.733,8.85,641.3428571428574,616.8870608468163,1101.21252057832,376.36591534005777,679.3217131192876,1570.638106795402,1292.15925195856,872.6036376953125,939.4307614397414,11.690599325213245,17.889541301591,12.724383167420878,14.854249595416999,13.185018703344632,16.2810888710841,14.804317474365234,22.92857142857143,14.437480160678472,868.767968589592
Y0327,10,1.44,1.2,0.3,0.1,0.13,1.11,0.8300000000000001,0.39,0.5,0.2,9.252,N 33 09.970,E 72 26.092,Dhok Pathan,Kot Maliaran,Dinga Kas,9.225,9.279,1141.33,2204.946878484162,1673.9457601932,1577.96318081639,2011.1017949632837,2069.3025854501457,1857.94717775945,1803.646728515625,1899.2012296111056,15.858674435330421,15.6506586077165,21.096742809194573,15.61212040742208,20.319561162833356,14.8734150327319,15.555906295776367,21.3,17.235195409204803,986.895281531723
Y0328,8,1.625,1.25,0.375,0,0.25,0.875,0.75,0.375,0.5,0.125,9.391,NA,NA,Dhok Pathan,Hasal Kas (Bora Ka),Dinga Kas,9.371,9.41,1285.5,1403.0504747587709,1368.29508671494,1043.3396687568081,1385.8562856847198,1802.455271459281,1309.71509049547,1275.7679443359375,1385.4519796449983,11.987352276948448,18.4868564905887,11.213341331603798,15.618100338351045,11.64193698656233,16.8216453622913,15.62568473815918,23.4375,14.294872131057604,954.538935674709
Y0329,8,1.525,1,0.25,0,0.1375,1.1375,0.4875,0.6125,0.5,0.25,9.692,NA,NA,Nagri,Hasal Kas (Bora Ka),Hasal Kas (Bora Ka),9.64,9.743,1093.6375000000003,1080.4356110682854,1450.11337327985,1235.4500986786625,1147.8468757710098,1776.5049749555446,1728.42741231602,1138.0294189453125,1403.1297243448957,7.962231892254425,13.7054992089351,7.971273154731771,7.85200340359456,8.515082401226131,14.028116066614,7.839911937713623,19.875,10.005701021225999,977.757758844494
Y0330,11,1.3909090909090909,1.3727272727272728,0.07272727272727274,0,0.2,1.1818181818181819,1.5272727272727273,0.6545454545454545,0.6363636363636364,0.2727272727272727,9.692,NA,NA,Nagri,Hasal Kas (Bora Ka),Hasal Kas (Bora Ka),9.64,9.743,1095.1181818181817,940.9299855900802,1723.38882503109,1145.1053787999047,985.0454978438469,1923.5040803018305,2066.14074416329,1129.98388671875,1464.0190852883402,8.241419066325308,12.9666613382911,7.73596000610304,8.557318998743325,8.400292143223124,13.726801236321,8.710968971252441,19.227272727272727,9.938075464834482,989.181741427385
Y0334,6,1.3833333333333333,1.0166666666666666,0.13333333333333333,0,0.18333333333333335,1.1833333333333333,0.7166666666666667,0.5166666666666667,0.6666666666666666,0.16666666666666666,10.632,NA,NA,Nagri,Hasal Kas (Bora Ka),Hasal Kas (Bora Ka),10.565,10.699,1096.0333333333333,918.337339431349,1838.25698884591,1280.6425004494336,898.6388305799819,2151.0396005464463,2004.38782568478,1387.179931640625,1515.2171809229835,8.665632306389055,16.9980769574272,9.78808241065375,10.504934781014196,10.045094754490343,15.6326204350384,10.519107818603516,22.25,11.93907360750216,989.394935337317
