LOCALITY,n_sp,HYP,HOD,BUN,SF,OT,LOP,LOPT,AL,OL,ALX,AVERAGE.AGE,LAT,LONG,FORMATION,REFERENCE.SECTION,PALEOMAG.SECTION,MINIMUM.AGE,MAXIMUM.AGE,precipPredLM,precipPredRF,precipPredSCAM,precipPredSVM,precipPredGBM,precipPredMARS,precipPredGAM,precipPredXGB,ensemblePrec,tempPredRF,tempPredSCAM,tempPredSVM,tempPredGBM,tempPredMARS,tempPredGAM,tempPredXGB,tempPredLM,ensembleTemp,precipHYP,form_lon,form_lat,final_lon,final_lat,coord_source,lon_jit,lat_jit,bio15PredRF,bio15PredSCAM,bio15PredSVM,bio15PredGBM,bio15PredMARS,bio15PredGAM,bio15PredXGB,ensembleBio15,nppPredRF,nppPredSVM,nppPredGBM,nppPredMARS,nppPredGAM,nppPredSCAM,ensembleNPP,NPP_liu,MAP_lm_PN,MAT_lm_PN
Y0448,5,1.44,1,0.2,0,0.22,1.02,0.78,0.58,0.6,0.2,9.123,N 33 21.099,E 72 40.713,Dhok Pathan,Kaulial Kas,Kaulial Kas,9.107,9.138,1217.02,1020.049439,1407.196183,1361.925293,1366.993055,1802.597508,1756.859984,942.9452515,1452.603577,-4.359163922,6.409643401,-2.486817884,-5.632356821,-4.278546376,6.956686808,-5.875989914,21.3,-0.565092466,2335.185445,72.37276667,33.11698333,73.88985917,33.90751083,actual,73.88985917,33.90751083,70.88455643,68.8888962,34.65961223,65.16890561,33.16822034,27.67034357,69.09321594,50.0734224,1367.408891,1787.720177,1565.38621,1664.605406,1894.330625,1249.667502,1588.186469,1455.034,2191.185443,9.265933669
Y0450,18,1.255555556,1,0.166666667,0,0.066666667,1.177777778,0.633333333,0.711111111,0.327777778,0.5,10.222,N 32 48.855,E 73 15.873,Nagri,Dhala Nala (Lower),Dhala Nala (Lower),10.159,10.285,1137.633333,2149.831578,1730.7936,1778.544593,2436.241693,2277.695798,2315.678713,1350.802124,2114.797663,-9.120546215,-6.388828725,-12.63411633,-11.82777498,-11.56792507,-6.305581521,-11.92914867,12.75,-9.640795474,2990.92861,72.62806667,33.35673333,74.48562583,33.36115417,actual,74.48562583,33.36115417,44.69642662,70.14032681,49.54242696,40.34749447,41.97143758,45.86332551,18.2955265,48.76023966,1885.718323,1779.429114,2042.351997,1757.39449,1750.476944,1027.246301,1707.102862,1346.487778,2497.34286,-5.970905755
Y0452,9,2,1,0.222222222,0.222222222,0.222222222,1.555555556,0,0.333333333,0.555555556,0.222222222,7.328,N 32 51.846,E 73 18.277,Dhok Pathan,Dhok Saira,Dhok Saira,7.285,7.371,604.7777778,1081.427541,1066.816194,881.2859375,1002.163484,1080.285201,1080.736941,1160.581421,1032.119217,9.160299371,5.454832768,13.45416244,11.20629031,18.90869845,6.319255354,9.404287338,20.66666667,10.75058978,675.4575774,72.37276667,33.11698333,74.52636028,33.411835,actual,74.52636028,33.411835,86.57643203,68.28255915,68.73305205,89.38112542,81.36406674,67.25789879,90.1784668,76.93252236,1227.073517,1107.954056,1043.826904,1042.93883,1111.923894,1382.194292,1152.651916,725.6666667,575.1899346,8.137278897
Y0453,8,1.525,1,0.125,0.125,0.0125,1.3875,0.4875,0.7375,0.5,0.375,6.497,NA,NA,Dhok Pathan,Pillar II (Bhandar),Pillar I (Bhandar),6.362,6.631,883.3875,1789.359958,1297.545835,1527.474257,1516.806585,1720.273733,1325.364463,1687.003174,1529.470805,11.52957824,1.951048305,5.295057185,11.90569905,10.25813734,0.41779199,11.81069946,16.3125,6.892885351,1943.660656,72.37276667,33.11698333,72.37276667,33.11698333,formation_centroid,72.46961834,33.22807998,72.27020489,70.14035531,61.21287272,74.19865359,66.93479231,62.8743417,89.10717773,67.93853675,1650.027973,1676.797981,1727.264702,1594.027667,1324.682087,1477.886657,1575.114511,1045.60875,1371.827342,0.377777338
Y0454,9,1.244444444,1,0.222222222,0,0.122222222,1.011111111,0.655555556,0.544444444,0.444444444,0.333333333,10.486,NA,NA,Nagri,Andar Kas,Andar Kas,10.348,10.623,1281.011111,1878.328053,2577.197081,1810.566623,2379.731551,2614.513546,2744.468781,1091.216919,2334.134272,-3.583782932,3.41151482,-3.204881272,-2.622437934,-3.093949539,2.631472099,-2.629606485,17.5,-1.077010793,3013.792332,72.62806667,33.35673333,72.62806667,33.35673333,formation_centroid,72.77856698,33.51271065,48.57571916,70.11897598,38.3664909,37.15445271,26.67651301,20.42741903,37.94410324,40.21992846,1923.643058,2018.745481,2222.135068,1927.452996,2285.048315,1765.073733,2023.683109,1523.818889,2963.57904,2.494005036
Y0455,6,1.066666667,1,0,0,0.016666667,0.85,1.316666667,0.983333333,0.283333333,0.666666667,11.153,NA,NA,Chinji,Andar Kas,Andar Kas,11.144,11.161,1467.883333,2089.192241,1431.22663,1713.663093,2480.837277,-1792.344659,3168.912203,1787.976685,1515.247798,-6.788432885,-8.555592885,-6.587626757,-6.64809093,-5.613558191,-6.94300426,-6.931399822,8,-6.856050985,3170.843302,72.33238333,32.698,72.33238333,32.698,formation_centroid,72.46293005,32.8181908,59.70781099,70.14033451,56.1323713,39.81097427,35.11095282,16.03013491,29.08477402,46.1554298,1812.957998,1940.538877,2305.887795,2309.270296,2236.070826,835.7982359,1906.754005,1746.068333,4494.006957,-14.43581655
Y0457,8,1.625,1.25,0.25,0.125,0.125,1,0.875,0.25,0.5,0.25,7.394,N 32 52.317,E 73 17.956,Dhok Pathan,Dhok Saira,Dhok Saira,7.358,7.429,1180.375,1552.023449,1538.606904,1447.501371,1477.799597,1654.778782,1593.66588,1292.38562,1544.062664,8.989551282,4.756204707,7.117919305,8.936965273,8.580514567,5.602683873,8.971293449,19.875,7.330639834,1511.898294,72.37276667,33.11698333,74.52092111,33.41981583,actual,74.52092111,33.41981583,73.85021888,70.25225225,58.10739895,67.60887876,59.353071,63.65092363,73.40583038,65.47045724,1780.000076,1874.580977,1849.821304,1825.619984,1972.871033,1754.023585,1842.819493,1419.6125,1690.659308,6.726460432
Y0461,5,1.48,1.4,0.2,0,0.24,1,1.68,0.4,0.74,0,8.586,NA,NA,Dhok Pathan,Kaulial Kas,Kaulial Kas,8.554,8.618,1222.28,928.3074795,1483.761891,1314.232039,1522.763719,1636.807728,1621.05081,1106.062744,1417.820611,11.02213209,22.33589384,12.42116948,14.11320633,16.26766548,22.79378134,14.09589386,27,16.49230809,2151.883305,72.37276667,33.11698333,72.37276667,33.11698333,formation_centroid,72.28610047,33.17078676,72.65792541,93.26944493,36.40641364,67.07419595,34.22881211,55.28053575,68.95401001,59.81955463,1312.678712,1775.963864,1657.73936,1631.20999,1806.397856,1241.602858,1570.932107,1463.736,2102.02732,19.42382662
Y0478,27,1.2,1.222222222,0.111111111,0,0.081481481,0.962962963,1.285185185,0.703703704,0.481481481,0.407407407,14.138,N 32 41.256,E 72 14.310,Chinji,Kanatti (Upper),Kanatti (Upper),14.04,14.235,1334.348148,1700.027973,1906.663673,1703.867746,2118.491428,2724.103418,2574.35889,1222.805786,2121.252188,-6.766146401,0.197779627,-11.17025803,-8.542093477,-6.860160888,-1.502664847,-9.553482056,15.38888889,-5.773924002,3086.285014,72.33238333,32.698,73.442475,33.23239333,actual,73.442475,33.23239333,58.42405996,70.14032541,38.6668735,41.89950485,43.2390655,21.82745895,50.01885986,45.69954803,1706.304272,2060.383697,2293.129274,2030.254886,2178.075988,1409.761675,1946.318299,1587.595556,3312.752505,-1.268177538
Y0486,12,1.1,1.166666667,0.166666667,0,0.016666667,0.916666667,1.2,0.666666667,0.333333333,0.5,12.224,N 32 41.622,E 72 16.425,Chinji,Parrawali,Parrawali,12.192,12.255,1402.183333,2204.976229,2146.57483,2082.453792,2567.82233,2632.565384,3151.283969,2202.747314,2464.279423,-9.120546215,-6.388828725,-12.63411633,-11.82777498,-11.56792507,-6.305581521,-11.92914867,12.75,-9.640795474,3163.113642,72.33238333,32.698,73.4783125,33.238595,actual,73.4783125,33.238595,44.19521814,70.14034261,44.54379428,36.15722093,31.35784575,19.62364712,22.7906971,41.00301147,1963.727572,2188.540423,2320.757335,2203.64304,2347.160798,1371.974246,2065.967236,1666.345,4018.411688,-5.970905755
Y0487,5,1.22,1,0.2,0.02,0.02,1.02,0.78,0.76,0.32,0.4,13.849,NA,NA,Chinji,Hasal Kas (Bora Ka),Hasal Kas (Bora Ka),13.707,13.99,1280.6,2493.283312,2721.600223,2057.141585,2815.21655,2958.114324,2761.314671,2206.691162,2634.445111,-8.168984696,0.652335884,-10.58813429,-9.948081722,-4.568272924,-1.058189696,-10.11785412,15.6,-5.613221241,3057.227133,72.33238333,32.698,72.33238333,32.698,formation_centroid,72.48282879,32.84937609,32.26914948,70.14035002,47.88829752,29.86075487,29.21409256,27.54144898,18.40470123,39.48568224,2156.695145,2103.892873,2404.899843,2062.830523,2287.593088,1959.156502,2162.511329,1521.98,3049.181298,-0.89195928
Y0491,12,1.25,1,0.166666667,0,0.083333333,1,0.666666667,0.666666667,0.25,0.583333333,13.8,NA,NA,Chinji,Hasal Kas (Bora Ka),Hasal Kas (Bora Ka),13.707,13.892,1288.75,1908.49257,1565.166417,1732.398241,2447.798847,648.7804984,2285.734876,1359.727539,1764.728575,-5.943654377,-8.518446392,-7.562113305,-3.731660059,-8.590741633,-7.971014628,-3.351217031,10.375,-7.052938399,3002.614428,72.33238333,32.698,72.33238333,32.698,formation_centroid,72.43793217,32.6902488,52.62570325,70.14031263,54.51486723,42.26301626,46.23187352,48.80073883,21.5570507,52.42941862,1750.155173,1808.192754,2072.592734,1930.594518,1852.962925,896.3105243,1718.468105,1533.725,2969.377299,-10.20336115
Y0493,6,1.183333333,1,0.166666667,0.016666667,0.016666667,1.183333333,0.65,0.633333333,0.433333333,0.333333333,10.015,NA,NA,Nagri,Ratha Kas,Ratha Kas,9.988,10.042,1153.833333,2163.359443,2681.63701,2007.753537,2518.724235,2584.873489,2925.914849,2760.630615,2480.377094,-3.583782932,3.41151482,-2.894861161,-2.622437934,-1.744376727,2.631472099,-2.629606485,17.5,-0.800411973,3106.454821,72.62806667,33.35673333,72.62806667,33.35673333,formation_centroid,72.49606533,33.27268074,40.05903551,70.14036922,43.44039765,32.83264439,28.68776633,7.750716439,34.59964752,37.15182159,1974.468618,2047.666043,2368.621739,1939.432031,2209.250697,2088.473821,2104.652158,1362.666667,2769.183604,2.494005036
Y0494,17,1.123529412,1.005882353,0.164705882,0,0.058823529,0.764705882,0.964705882,0.717647059,0.294117647,0.529411765,12.377,N 32 44.259,E 72 29.870,Chinji,Gambhir Section,Gambhir Section,12.352,12.402,1523.182353,2150.806663,1942.711265,1953.72439,2643.46107,1866.274578,2975.66757,1704.941772,2255.440923,-5.862673007,-7.682990251,-10.69742373,-8.587210489,-10.51715445,-7.243015521,-4.420506477,11.91176471,-8.431744574,3153.397283,72.33238333,32.698,73.70613056,33.2832775,actual,73.70613056,33.2832775,42.51287115,70.14032885,45.43708616,36.30073769,35.35703606,26.0495161,22.24406052,42.63292934,1922.86434,2186.339286,2324.831095,2314.881939,2347.099855,1194.651373,2048.444648,1817.786471,4465.574015,-7.464713541
Y0495,13,1.015384615,1.153846154,0.153846154,0,0.015384615,1,1.107692308,0.692307692,0.461538462,0.384615385,11.616,N 32 43.969,E 72 28.313,Chinji,Gambhir Section,Gambhir Section,11.585,11.646,1356.553846,2052.419802,2908.531824,2157.593323,2416.688052,3298.604148,3709.224879,2214.849854,2757.177005,-3.241798243,1.49283804,-8.672965971,1.907487801,-5.701326627,-0.142415728,4.296660423,16.03846154,-2.393030121,3174.066509,72.33238333,32.698,73.67974806,33.27836361,actual,73.67974806,33.27836361,47.56181051,70.14035303,35.6934464,36.05663866,21.03398841,-12.71371724,50.2506218,32.96208663,1923.364472,2293.862007,2373.208647,2235.986763,2630.643699,2396.754396,2308.969997,1605.118462,4223.796515,-0.1105829
Y0496,27,1.192592593,1.074074074,0.111111111,0,0.044444444,1.222222222,0.82962963,0.777777778,0.407407407,0.481481481,12.377,N 32 44.401,E 72 30.089,Chinji,Gambhir Section,Gambhir Section,12.352,12.402,1118.451852,2100.508209,1623.745677,1776.707628,2317.645683,2629.738667,2544.345063,1788.145386,2165.448488,-7.01196979,-5.219789121,-13.51268584,-4.119639984,-10.62637224,-5.5390341,-5.539015293,13.27777778,-7.671581846,3095.682746,72.33238333,32.698,73.70984139,33.28568361,actual,73.70984139,33.28568361,49.73785434,70.14033695,45.19919545,40.23618308,53.6670326,31.89424654,28.30075836,48.47914149,1781.917244,1833.300714,2212.448751,1797.859478,1779.472612,1069.141512,1745.690052,1319.260741,2634.253274,-5.030360111
Y0498,11,1.090909091,1,0.181818182,0,0,0.909090909,0.909090909,0.818181818,0.181818182,0.636363636,11.712,N 32 41.662,E 72 19.139,Chinji,Hutch Nala,Hutch Nala,11.691,11.733,1411.181818,2215.173882,2095.138468,2153.012295,2807.540047,-686.3799034,3209.619066,2164.716309,1965.683976,-6.562532784,-8.555580423,-6.558613844,-4.693970851,-6.696170352,-7.538131339,-4.322780132,8.863636364,-6.767499932,3165.844592,72.33238333,32.698,73.52429972,33.23927278,actual,73.52429972,33.23927278,46.20891035,70.1403387,54.07290116,34.20341788,29.80391242,21.70667,22.56331062,42.68935842,2055.235305,2070.102966,2326.87998,2222.548943,2186.053165,1262.169522,2020.498313,1677.018182,4102.361483,-12.89674186
Y0499,17,1.158823529,1.117647059,0.235294118,0,0.011764706,1,0.847058824,0.647058824,0.394117647,0.352941176,12.088,N 32 41.973,E 72 15.373,Chinji,Kanatti (Upper),Kanatti (Upper),12.065,12.11,1315.1,2741.085476,3343.086718,2191.971115,2942.019537,2997.65267,3293.571279,3261.930176,2918.231133,-3.187268738,2.823667201,-5.017046895,0.444963794,-4.090887837,1.6411573,1.565752268,16.94117647,-1.230902529,3130.113288,72.33238333,32.698,73.46048694,33.2445425,actual,73.46048694,33.2445425,28.07491572,70.14036149,43.836862,29.13197807,20.75274998,11.72929831,26.01260376,33.94436093,2210.895928,2211.563742,2445.383979,2049.276365,2468.678727,2193.993768,2263.298751,1561.47,3405.171689,1.498133178
Y0500,18,1.011111111,1.111111111,0.166666667,0,0.011111111,0.888888889,1.133333333,0.722222222,0.388888889,0.444444444,12.088,N 32 42.031,E 72 15.038,Chinji,Kanatti (Upper),Kanatti (Upper),12.065,12.11,1451.233333,2185.998606,2698.643702,2207.573565,2478.374367,3770.133209,3689.658692,2201.05127,2838.397023,-7.024232356,-2.464710661,-13.64991791,-6.781341102,-8.743266562,-3.666408909,-5.084401608,14.33333333,-7.054979583,3174.09233,72.33238333,32.698,73.45481056,33.24552528,actual,73.45481056,33.24552528,46.27783,70.14034737,37.95176482,36.27026869,22.19994094,-2.616253839,30.85675621,35.03731633,1994.975744,2340.276238,2385.209877,2345.279787,2653.45445,2053.913655,2295.518292,1722.385556,4712.13436,-3.149268824
Y0501,6,1.1,1.666666667,0.166666667,0,0.083333333,0.5,2.45,0.5,0.5,0.333333333,14.118,N 32 40.183,E 72 19.056,Kamlial,Hutch Nala,Hutch Nala,14.064,14.172,1752.6,1641.512213,2826.339234,1946.986785,2221.096502,2772.665486,3326.954389,1320.315674,2455.925768,-3.583782932,3.41151482,-3.204881272,-2.622437934,-3.093949539,2.631472099,-2.629606485,17.5,-1.077010793,3163.113642,72.3176,32.66971667,73.52289333,33.21421194,actual,73.52289333,33.21421194,53.44273469,70.14034355,32.89468218,39.31726728,22.07886017,-6.317509379,54.12053299,35.25939641,1878.903148,2500.568868,2381.395465,2592.631754,2689.037843,2179.766872,2370.383992,2101.22,5912.635163,2.494005036
Y0502,16,1.125,1,0.1875,0,0.0625,1,0.625,0.6875,0.25,0.5625,11.971,N 32 41.507,E 72 18.904,Chinji,Hutch Nala,Hutch Nala,11.951,11.991,1324.875,2178.938678,2045.312473,1989.888931,2756.332094,1158.392552,3027.592348,1355.898682,2192.742846,-5.874388393,-8.366554332,-8.558276588,-7.215272547,-9.335037493,-7.845380557,-3.304836988,10.96875,-7.865818318,3152.649422,72.33238333,32.698,73.52031778,33.23664639,actual,73.52031778,33.23664639,39.93274967,70.14032552,47.63262039,34.43137454,27.36684617,29.07326142,22.24406052,41.42952962,2019.633216,1979.54093,2237.940802,2093.303501,2176.313954,1201.272149,1951.334092,1571.7625,3582.628794,-9.145247301
Y0503,12,1.016666667,1.166666667,0,0,0.016666667,0.916666667,1.7,0.833333333,0.5,0.5,13.68,N 32 41.409,E 72 14.114,Chinji,Kanatti (Upper),Kanatti (Upper),13.633,13.727,1426.266667,1997.586705,1626.155582,1805.259853,2205.363156,2599.771239,3483.912891,1909.701172,2286.341571,-9.120546215,-6.388828725,-12.63411633,-11.82777498,-11.56792507,-6.305581521,-11.92914867,12.75,-9.640795474,3174.055386,72.33238333,32.698,73.43915389,33.23498583,actual,73.43915389,33.23498583,61.07168636,70.14034261,38.47139203,39.98946564,16.43249597,6.021433891,59.45795059,38.68780275,1912.165157,2164.76885,2317.534963,2312.115695,2395.038731,1051.127459,2025.458476,1691.703333,4554.199456,-5.970905755
Y0504,20,1.06,1.1,0.15,0,0.01,0.95,1.02,0.75,0.3,0.55,11.644,N 32 44.318,E 72 28.958,Chinji,Gambhir Section,Gambhir Section,11.606,11.682,1385.71,2162.233512,1931.116112,2099.037967,2644.829953,1366.326572,3285.88437,2225.584717,2248.238081,-5.862673007,-8.185290122,-9.307819503,-8.587210489,-9.781615009,-7.676608968,-4.420506477,11.325,-8.233536183,3171.725994,72.33238333,32.698,73.69067722,33.28427722,actual,73.69067722,33.28427722,47.22964473,70.14034112,45.76882998,36.15722093,38.4087071,15.32365672,22.7906971,42.1714001,1857.70049,2143.34817,2227.170623,2224.590818,2330.011887,1262.32157,2007.523926,1643.727,4137.40422,-8.510378992
Y0506,9,1.122222222,1.222222222,0.111111111,0.011111111,0.022222222,1,1.377777778,0.766666667,0.288888889,0.555555556,13.986,N 32 40.077,E 72 20.751,Kamlial,Hutch Nala,Hutch Nala,13.949,14.022,1325.677778,2116.519604,1562.818161,1922.030123,2459.256093,1063.612472,2871.973121,1735.431885,1999.368262,-5.874388393,-8.275842458,-9.345635981,-7.215272547,-8.362793971,-7.760477307,-3.304836988,11.16666667,-7.80573511,3154.047278,72.3176,32.66971667,73.55161417,33.21241583,actual,73.55161417,33.21241583,50.97238308,70.14033856,49.43613788,40.23618308,60.55541305,25.39147167,23.32120323,49.45532122,1752.697797,2011.253739,2244.220127,2159.062205,2154.849846,1069.233392,1898.552851,1572.607778,3597.607109,-8.792542685
Y0507,14,1.1,1.142857143,0.071428571,0,0.014285714,1.214285714,1.028571429,0.785714286,0.428571429,0.5,11.674,N 32 41.892,E 72 17.105,Chinji,Kap's M,Parrawali,11.639,11.708,1151.885714,2060.937472,1573.61443,1859.567639,2355.50497,2415.848711,3009.36521,1898.879028,2212.473072,-9.120546215,-6.388828725,-12.63411633,-11.82777498,-11.56792507,-6.305581521,-11.92914867,12.75,-9.640795474,3163.113642,72.33238333,32.698,73.48983472,33.24317,actual,73.48983472,33.24317,62.16417409,70.14034305,43.32306061,38.73879078,54.11281055,18.34374135,39.87936401,47.80382007,1815.297349,1917.966123,2185.451464,1925.793959,1926.493944,1100.810988,1811.968971,1355.72,3049.647729,-5.970905755
Y0509,6,1.533333333,1.333333333,0.166666667,0,0.2,1,1.4,0.5,0.333333333,0.5,13.185,N 32 41.431,E 72 15.950,Chinji,Kanatti (Upper),Kanatti (Upper),13.087,13.283,1206.866667,951.6980282,813.3789346,1160.724708,1276.463844,1592.960737,1051.080907,1064.254761,1141.051193,-9.120546215,-6.388828725,-12.63411633,-11.82777498,-11.56792507,-6.305581521,-11.92914867,12.75,-9.640795474,1905.494132,72.33238333,32.698,73.47026389,33.23535861,actual,73.47026389,33.23535861,87.69670449,68.89937487,56.05575408,82.73660651,52.58119231,73.42492885,91.33070374,70.23242685,1281.494826,1461.924251,1398.018403,1561.787491,1439.728508,626.3511352,1294.884102,1447.506667,1940.213314,-5.970905755
Y0510,6,1.15,1,0,0.016666667,0,1.5,0.666666667,0.816666667,0.433333333,0.5,12.833,N 32 41.655,E 72 15.218,Chinji,Section II (SM Raza),Kanatti (Upper),12.725,12.941,897.15,2119.709644,1441.443297,1709.825696,2344.009483,2305.495194,2779.973914,1915.502319,2116.742871,-9.120546215,-6.388828725,-12.93839612,-11.82777498,-9.602145065,-6.305581521,-11.92914867,12.75,-9.363878771,3137.042212,72.33238333,32.698,73.45786056,33.23915417,actual,73.45786056,33.23915417,56.34566544,70.14034544,47.4064895,39.33316395,27.08751301,28.63537502,41.45439529,44.82475873,1640.5094,1616.821398,1310.419078,1687.189671,1578.32085,896.2148268,1454.912537,1042.305,2170.813643,-5.970905755
Y0511,8,1.175,1.2625,0.1,0.0125,0.025,1,1.6,0.7625,0.45,0.375,12.924,N 32 41.598,E 72 15.393,Chinji,Section II (SM Raza),Kanatti (Upper),12.81,13.038,1310.425,2140.592064,2067.519324,1850.691388,2371.541248,2619.207837,2774.146615,1861.944458,2303.949746,-2.704590102,1.951048305,-7.750075178,5.910827148,-4.084724964,0.41779199,3.107446671,16.3125,-1.043287134,3115.26356,72.33238333,32.698,73.46082583,33.23818833,actual,73.46082583,33.23818833,48.22547766,70.14035289,42.19795236,38.30643697,39.07944408,11.82051807,34.93338776,41.62836367,1848.490329,2131.659272,2408.48515,2098.130725,2310.546022,1684.911283,2080.370463,1556.5475,3323.435395,0.377777338
Y0512,6,1.5,1,0.166666667,0,0,1.333333333,0.333333333,0.666666667,0.333333333,0.5,12.073,N 32 41.678,E 72 17.183,Chinji,Parrawali,Parrawali,12.064,12.081,936.1666667,1914.063546,1179.463691,1613.380676,1844.20691,1749.737249,1347.793767,2113.9729,1608.10764,-9.120546215,-6.388828725,-12.63411633,-11.82777498,-11.56792507,-6.305581521,-11.92914867,12.75,-9.640795474,2059.149252,72.33238333,32.698,73.49115639,33.23954389,actual,73.49115639,33.23954389,69.97726848,70.14034544,66.36643133,69.58749905,58.64993902,80.37844871,81.23630524,69.18332201,1561.513986,1503.670026,1571.750621,1293.985582,1109.812409,768.4256761,1301.526383,1109.75,1497.653015,-5.970905755
Y0513,8,1.25,1.2625,0.1,0.0125,0.125,1,1.3,0.6375,0.575,0.25,13.091,N 32 41.384,E 72 16.226,Chinji,Kanatti (Upper),Kanatti (Upper),13.008,13.173,1288.75,1197.306447,1667.539331,1591.633809,1961.371714,1764.64366,2455.054695,1099.621216,1772.924943,-4.674146366,4.756204707,-1.252998551,-7.039366641,-1.217818861,5.602683873,-7.414055824,19.875,-0.63757364,3002.614428,72.33238333,32.698,73.47494056,33.23456222,actual,73.47494056,33.23456222,59.16992324,70.25225225,32.64508113,38.29075594,21.08773307,7.723063657,53.88550568,38.19480155,1496.168292,2053.520124,2175.460436,2000.505335,2318.590923,1481.183078,1920.904698,1533.725,2969.377299,6.726460432
Y0514,9,1.222222222,1,0,0,0,1.111111111,0.888888889,0.888888889,0.222222222,0.777777778,13.047,N 32 41.175,E 72 17.197,Chinji,Hutch Nala,Hutch Nala,12.963,13.13,1203.333333,2071.739436,1200.591119,1542.071807,2486.434693,-3542.235997,2377.736456,1793.231567,1022.722919,-6.776890887,-8.555623731,-4.059031781,-6.64809093,-1.64398027,-4.153162324,-6.671358585,4.833333333,-5.306129987,3053.650536,72.33238333,32.698,73.49139361,33.23102083,actual,73.49139361,33.23102083,60.4791549,70.14033245,73.30387141,39.87539999,55.9025081,35.60655651,24.3891983,55.88463723,1765.080551,1519.349181,2130.6123,1863.021746,1510.426428,629.1957783,1569.614331,1426.211111,2792.913483,-20.07909041
Y0515,16,1.2,1.125,0.125,0,0.075,0.9375,1.15,0.6875,0.375,0.5,12.088,N 32 42.160,E 72 14.683,Chinji,Kanatti (Upper),Kanatti (Upper),12.065,12.11,1355.7625,1896.572405,1571.939127,1732.892081,2204.427036,2245.662118,2489.357183,1137.16687,2023.474992,-9.120546215,-6.388828725,-12.63411633,-11.82777498,-11.56792507,-6.305581521,-11.92914867,12.75,-9.640795474,3086.285014,72.33238333,32.698,73.44879528,33.24771111,actual,73.44879528,33.24771111,56.12727268,70.14032226,45.05974308,43.13535682,52.22455662,35.21477093,22.80970192,50.31700373,1775.415772,1998.328239,2173.813549,2054.026418,2078.691896,1002.785968,1847.176974,1614.17125,3391.868083,-5.970905755
Y0535,10,1.52,1,0.2,0,0.21,1.21,0.39,0.49,0.5,0.3,8.425,NA,NA,Dhok Pathan,Malhuwala Kas,Malhuwala Kas,8.331,8.519,1034.11,1161.64575,1258.722845,1262.134275,1314.499182,1756.694409,1448.548919,1079.953369,1367.040897,-3.014953253,4.071849866,-1.647908601,1.749234573,-1.399154432,4.05725575,1.873265624,18.45,0.636053984,1966.659831,72.37276667,33.11698333,72.37276667,33.11698333,formation_centroid,72.2836517,33.05212277,71.63658812,68.48908875,42.30283521,76.44714344,39.49861425,41.8318149,84.22292328,56.70101411,1480.090096,1508.816593,1487.451645,1378.809201,1526.309766,1107.133382,1414.768447,1232.387,1629.342801,4.186987194
Y0537,6,1.2,1.016666667,0.133333333,0.016666667,0.016666667,1.183333333,0.716666667,0.833333333,0.266666667,0.5,10.584,N33 21.817,E72 37.866,Nagri,Ratha Kas,Ratha Kas,10.535,10.632,1149.016667,2241.486247,1672.535601,1926.016609,2468.169475,2294.212156,2537.349351,1626.848755,2189.961573,-9.120546215,-6.388828725,-12.93839612,-11.82777498,-9.602145065,-6.305581521,-11.92914867,12.75,-9.363878771,3086.285014,72.62806667,33.35673333,73.84161833,33.91967694,actual,73.84161833,33.91967694,45.51899258,70.14034261,51.84819764,38.06747599,50.46579235,35.24033728,18.32254028,48.54685641,1830.614002,1860.449561,2168.912125,1917.7375,1902.601177,1138.672823,1803.164531,1357.595,2700.724149,-5.970905755
Y0539,9,1.577777778,1.222222222,0.111111111,0.111111111,0.133333333,1.444444444,0.933333333,0.555555556,0.555555556,0.333333333,8.056,N 33 18.841,E 72 41.224,Dhok Pathan,Kaulial Kas,Kaulial Kas,8.03,8.081,820.2444444,871.6751483,1011.639535,1231.23107,949.2217854,1400.137727,1142.006932,1157.327637,1100.985366,6.214316898,3.41151482,6.468698937,7.460017114,5.903202538,2.631472099,7.836665154,17.5,5.348203734,1707.475501,72.37276667,33.11698333,73.89851778,33.86925028,actual,73.89851778,33.86925028,61.4187573,70.0802894,49.64902039,62.86635088,59.60556173,59.02422499,58.40785599,60.44070078,1281.491592,1480.420348,1421.701901,1452.998167,1319.064842,1297.602408,1375.546543,970.1155556,1202.126913,2.494005036
Y0541,10,1.62,1,0.2,0.2,0.1,1.5,0.2,0.5,0.47,0.3,7.966,N 33 19.443,E 72 41.706,Dhok Pathan,Kaulial Kas,Kaulial Kas,7.942,7.989,761.32,1361.748643,1484.289025,1483.354292,1323.371698,1571.379585,1386.083717,1425.584106,1435.037827,4.919307264,4.071849866,2.006865724,3.630294733,-2.156577297,4.05725575,5.252647877,18.45,2.754832673,1531.803135,72.37276667,33.11698333,73.906685,33.87945083,actual,73.906685,33.87945083,75.55890438,70.14041983,61.75230676,84.3083599,65.05263684,63.92866774,80.9727478,70.12354924,1564.933419,1571.717943,1368.183749,1468.851033,1430.889997,1723.772939,1521.391513,899.284,1071.631751,4.186987194
