LOCALITY,ORDER,SUBORDER.SUPERFAMILY,FAMILY,SUBFAMILY.TRIBE,GROUP.NAME,GENUSSPECIES,GENUS,SPECIES,CODE,TAXON.CODE,IDNUMBER,ELEMENT,DESCRIPT,MINIMUM.AGE,MAXIMUM.AGE,AVERAGE.AGE,HYP,HOD,BUN,SF,OT,LOP,LOPT,AL,OL,ALX,LAT,LONG,FORMATION,REFERENCE SECTION,PALEOMAG SECTION
Y0775,Artiodactyla,Giraffoidae,indet.,indet.,Giraffoidae,indet. indet.,indet.,indet.,0,451717      001  001,Y 31569,Astragalus,RINC         B,12.239,12.396,12.318,1,1,0,0,0,2,0,1,0,1,N 32 42.112,E 72 24.829,Chinji,Rata Dala Nala,Rata Dala Nala
Y0776,Perissodactyla,Rhinocerotoidea,Rhinocerotidae,Rhinocerotina,Rhinocerotina,indet. indet.,indet.,indet.,0,451812111   001  001,Y 31563,Cuneiform,RCOMP        U,12.239,12.396,12.318,1.2,1,0,0,0,1,2,1,1,0,N 32 42.183,E 72 24.982,Chinji,Rata Dala Nala,Rata Dala Nala
Y0776,Artiodactyla,Traguloidea,Tragulidae,indet.,Tragulidae,Dorcatherium indet.,Dorcatherium,indet.,0,45171600    054  140,Y 31562,Astragalus,RINC         B,12.239,12.396,12.318,1,1,0,0,0,2,0,1,0,1,N 32 42.183,E 72 24.982,Chinji,Rata Dala Nala,Rata Dala Nala
Y0776,Artiodactyla,Suoidea,Suidae,Tetraconodontinae,Tetraconodontinae,Conohyus sindiensis,Conohyus,sindiensis,0,45170530    057  042,Y 31717,Upper Premolar,LINC P3      BV,12.239,12.396,12.318,1,1,1,0,0,0,0,0,0,0,N 32 42.183,E 72 24.982,Chinji,Rata Dala Nala,Rata Dala Nala
Y0776,Artiodactyla,Suoidea,Suidae,Listriodontinae,Listriodontinae,Listriodon pentapotamiae,Listriodon,pentapotamiae,0,45170520    031  022,Y 32835,Upper Molar,RINC M2      BW,12.239,12.396,12.318,1,1,0,0,0,0,2,1,0,1,N 32 42.183,E 72 24.982,Chinji,Rata Dala Nala,Rata Dala Nala
Y0776,Artiodactyla,Hippopotamoidea,Anthracotheriidae,Microbunodontinae,Microbunodontinae,Microbunodon silistrense,Microbunodon,silistrense,0,45170820    103  187,Y 31564,Mandible,RINC M3      BW,12.239,12.396,12.318,1,1,1,0,0,0,0,0,0,0,N 32 42.183,E 72 24.982,Chinji,Rata Dala Nala,Rata Dala Nala
Y0776,Primates,Strepsirrhini,Sivaladapidae,Sivaladapinae,Sivaladapinae,Sivaladapis palaeindicus,Sivaladapis,palaeindicus,0,45050130    121  012,Y 31720,Mandible,RINC edent   BW,12.239,12.396,12.318,1,1,1,0,0,0,0,0,0,0,N 32 42.183,E 72 24.982,Chinji,Rata Dala Nala,Rata Dala Nala
Y0776,Proboscidea,Elephantoidea,indet.,indet.,Elephantoidea,indet. indet.,indet.,indet.,0,45152       001  001,Y 32820,Indet. Molar,FRAGMI      BW,12.239,12.396,12.318,1.2,3,0,0,0.2,0,6.4,0,1,0,N 32 42.183,E 72 24.982,Chinji,Rata Dala Nala,Rata Dala Nala
Y0776,Artiodactyla,Bovoidea,Bovidae,Hypsodontinae,Hypsodontinae,Hypsodontus pronaticornis,Hypsodontus,pronaticornis,0,45172070    198  165,Y 32822,Navicular-Cuboid,RINC         B,12.239,12.396,12.318,3,1,0,0,0,2,0,1,1,0,N 32 42.183,E 72 24.982,Chinji,Rata Dala Nala,Rata Dala Nala
Y0776,Artiodactyla,Hippopotamoidea,Anthracotheriidae,Bothriodontinae,Bothriodontinae,Merycopotamus nanus,Merycopotamus,nanus,0,45170830    052  035,Y 31723,Mandible,RINC I1-P3   BW,12.239,12.396,12.318,1,1,0,0,0,0,2,0,1,0,N 32 42.183,E 72 24.982,Chinji,Rata Dala Nala,Rata Dala Nala
Y0779,Artiodactyla,Giraffoidae,indet.,indet.,Giraffoidae,indet. indet.,indet.,indet.,0,451717      001  001,Y 31890,Lower Molar,LINC MI      BW,10.709,10.809,10.759,1,1,0,0,0,2,0,1,0,1,N 32 45.463,E 72 29.876,Nagri,Gambhir Section,Gambhir Section
Y0779,Artiodactyla,Suoidea,Suidae,indet.,Suidae,indet. indet.,indet.,indet.,0,451705      001  001,Y 31894,Indet. Canine,INC C       B,10.709,10.809,10.759,1.1,1.1,0.8,0,0,0,0.4,0.2,0,0,N 32 45.463,E 72 29.876,Nagri,Gambhir Section,Gambhir Section
Y0779,Artiodactyla,Hippopotamoidea,Anthracotheriidae,Bothriodontinae,Bothriodontinae,Merycopotamus indet.,Merycopotamus,indet.,0,45170830    052  017,Y 31899,Lower Molar,RFRAGM3      BW,10.709,10.809,10.759,1,1,0,0,0,0,2,0,1,0,N 32 45.463,E 72 29.876,Nagri,Gambhir Section,Gambhir Section
Y0779,Perissodactyla,Equoidea,Equidae,Hipparionini,Hipparionini,Cormohipparion indet.,Cormohipparion,indet.,0,45180221    334  017,Y 31892,Phalanx,EPIP3RD PROXW,10.709,10.809,10.759,3,1,0,0,1,2,0,0,1,0,N 32 45.463,E 72 29.876,Nagri,Gambhir Section,Gambhir Section
Y0779,Artiodactyla,Traguloidea,Tragulidae,indet.,Tragulidae,Dorcatherium indet.,Dorcatherium,indet.,0,45171600    054  307,Y 31928,Metacarpal,DISTMED     B,10.709,10.809,10.759,1,1,0,0,0,2,0,1,0,1,N 32 45.463,E 72 29.876,Nagri,Gambhir Section,Gambhir Section
Y0779,Artiodactyla,Bovoidea,Bovidae,Antilopinae,Antilopini,Protragelaphus indet.,Protragelaphus,indet.,0,45172042   ?241  017,Y 31935,Horn Core / Ossicone,INC         B,10.709,10.809,10.759,2,1,0,0,0,2,0,1,0,1,N 32 45.463,E 72 29.876,Nagri,Gambhir Section,Gambhir Section
Y0779,Perissodactyla,Rhinocerotoidea,Rhinocerotidae,indet.,Rhinocerotidae,indet. indet.,indet.,indet.,0,451812      001  001,Y 31893,Unknown tooth,FRAGTI      BW,10.709,10.809,10.759,1.2,1,0,0,0.1,1.1,1.9,0.9,1,0,N 32 45.463,E 72 29.876,Nagri,Gambhir Section,Gambhir Section
Y0780,Proboscidea,Elephantoidea,indet.,indet.,Elephantoidea,indet. indet.,indet.,indet.,0,45152       001  001,Y 32915,Indet. Molar,FRAGMI      BW,16.774,16.881,16.828,1.2,3,0,0,0.2,0,6.4,0,1,0,N 32 42.377,E 72 29.134,Kamlial,Chitaparwala,Chitaparwala
Y0780,Artiodactyla,Bovoidea,Bovidae,indet.,Bovidae,indet. indet.,indet.,indet.,0,451720      001  001,Y 32921,Astragalus,RINC         U,16.774,16.881,16.828,1.9,1,0,0.1,0,2,0,0.9,0.6,0,N 32 42.377,E 72 29.134,Kamlial,Chitaparwala,Chitaparwala
Y0780,Perissodactyla,Rhinocerotoidea,Rhinocerotidae,indet.,Rhinocerotidae,indet. indet.,indet.,indet.,0,451812      001  001,Y 32909,Metapodial,DIST3RD     B,16.774,16.881,16.828,1.2,1,0,0,0.1,1.1,1.9,0.9,1,0,N 32 42.377,E 72 29.134,Kamlial,Chitaparwala,Chitaparwala
Y0780,Artiodactyla,Suoidea,Suidae,indet.,Suidae,indet. indet.,indet.,indet.,0,451705      001  001,Y 32923,Tibia,LDIST        B,16.774,16.881,16.828,1.1,1.1,0.8,0,0,0,0.4,0.2,0,0,N 32 42.377,E 72 29.134,Kamlial,Chitaparwala,Chitaparwala
Y0780,Artiodactyla,Giraffoidae,Giraffidae,Progiraffinae,Progiraffinae,Progiraffa exigua,Progiraffa,exigua,0,45171731  cf210  191,Y 32924,Femur,RPROX        B,16.774,16.881,16.828,1,1,0,0,0,2,0,1,0,1,N 32 42.377,E 72 29.134,Kamlial,Chitaparwala,Chitaparwala
Y0780,Perissodactyla,Rhinocerotoidea,Rhinocerotidae,Rhinocerotina,Rhinocerotina,indet. indet.,indet.,indet.,0,451812111   001  001,Y 32907,Metacarpal,RINC 3RD     B,16.774,16.881,16.828,1.2,1,0,0,0,1,2,1,1,0,N 32 42.377,E 72 29.134,Kamlial,Chitaparwala,Chitaparwala
Y0782,Artiodactyla,Suoidea,Suidae,indet.,Suidae,indet. indet.,indet.,indet.,0,451705      001  001,Y 32799,Indet. Molar,FRAGMI      BW,12.464,12.748,12.606,1.1,1.1,0.8,0,0,0,0.4,0.2,0,0,N 32 41.820,E 72 24.504,Chinji,Rata Dala Nala,Rata Dala Nala
Y0782,Proboscidea,indet.,indet.,indet.,Proboscidea,indet. indet.,indet.,indet.,0,4515        001  001,Y 32806,Metapodial,PROX?       B,12.464,12.748,12.606,1,1,0,0,0,0,2,1,0,1,N 32 41.820,E 72 24.504,Chinji,Rata Dala Nala,Rata Dala Nala
Y0782,Artiodactyla,Hippopotamoidea,Anthracotheriidae,Bothriodontinae,Bothriodontinae,Merycopotamus nanus,Merycopotamus,nanus,0,45170830    052  035,Y 32803,Metatarsal,LCOMP3RD     U,12.464,12.748,12.606,1,1,0,0,0,0,2,0,1,0,N 32 41.820,E 72 24.504,Chinji,Rata Dala Nala,Rata Dala Nala
Y0782,Artiodactyla,Giraffoidae,indet.,indet.,Giraffoidae,indet. indet.,indet.,indet.,0,451717      001  001,Y 32797,Indet. Molar,INC MI      BW,12.464,12.748,12.606,1,1,0,0,0,2,0,1,0,1,N 32 41.820,E 72 24.504,Chinji,Rata Dala Nala,Rata Dala Nala
Y0782,Artiodactyla,Bovoidea,Bovidae,Hypsodontinae,Hypsodontinae,Hypsodontus sokolovi,Hypsodontus,sokolovi,0,45172070    198  079,Y 32805,Upper Molar,LINC MI      BW,12.464,12.748,12.606,2,1,0,0,0,2,0,1,0,1,N 32 41.820,E 72 24.504,Chinji,Rata Dala Nala,Rata Dala Nala
Y0782,Perissodactyla,Rhinocerotoidea,Rhinocerotidae,indet.,Rhinocerotidae,indet. indet.,indet.,indet.,0,451812      001  001,Y 21943,Trapezoid,LCOMP        U,12.464,12.748,12.606,1.2,1,0,0,0.1,1.1,1.9,0.9,1,0,N 32 41.820,E 72 24.504,Chinji,Rata Dala Nala,Rata Dala Nala
Y0782,Artiodactyla,Traguloidea,Tragulidae,indet.,Tragulidae,Dorcatherium indet.,Dorcatherium,indet.,0,45171600    054  140,Y 32802,Phalanx,COMPMED PROXU,12.464,12.748,12.606,1,1,0,0,0,2,0,1,0,1,N 32 41.820,E 72 24.504,Chinji,Rata Dala Nala,Rata Dala Nala
Y0784,Artiodactyla,Suoidea,Suidae,Tetraconodontinae,Tetraconodontinae,Conohyus sindiensis,Conohyus,sindiensis,0,45170530    057  042,Y 31840,Mandible,LINC DP3-M1  BW,12.2,12.408,12.304,1,1,1,0,0,0,0,0,0,0,N 32 41.601,E 72 23.549,Chinji,Rata Dala Nala,Rata Dala Nala
Y0784,Perissodactyla,Chalicotherioidea,Chalicotheriidae,Chalicotheriinae,Anisodontini,Anisodon salinus,Anisodon,salinus,0,45180421    032  023,Y 31865,Upper Molar,RINC MI      BW,12.2,12.408,12.304,1,1,0,0,0,1,0,1,0,1,N 32 41.601,E 72 23.549,Chinji,Rata Dala Nala,Rata Dala Nala
Y0784,Artiodactyla,Giraffoidae,indet.,indet.,Giraffoidae,indet. indet.,indet.,indet.,0,451717      001  001,Y 31844,Phalanx,COMPMED MED W,12.2,12.408,12.304,1,1,0,0,0,2,0,1,0,1,N 32 41.601,E 72 23.549,Chinji,Rata Dala Nala,Rata Dala Nala
Y0784,Perissodactyla,Rhinocerotoidea,Rhinocerotidae,Teleoceratina,Teleoceratina,Brachypotherium perimense,Brachypotherium,perimense,0,451812112   080  045,Y 31821,Metacarpal,RCOMP3RD     B,12.2,12.408,12.304,1,1,0,0,0,1,2,1,1,0,N 32 41.601,E 72 23.549,Chinji,Rata Dala Nala,Rata Dala Nala
Y0784,Artiodactyla,Bovoidea,Bovidae,indet.,Bovidae,indet. indet.,indet.,indet.,0,451720      001  001,Y 31830,Humerus,LDIST        B,12.2,12.408,12.304,1.9,1,0,0.1,0,2,0,0.9,0.6,0,N 32 41.601,E 72 23.549,Chinji,Rata Dala Nala,Rata Dala Nala
Y0784,Primates,Strepsirrhini,Sivaladapidae,Sivaladapinae,Sivaladapinae,Sivaladapis palaeindicus,Sivaladapis,palaeindicus,0,45050130    121  012,Y 31880,Lower Premolar,RINC DP4     BW,12.2,12.408,12.304,1,1,1,0,0,0,0,0,0,0,N 32 41.601,E 72 23.549,Chinji,Rata Dala Nala,Rata Dala Nala
Y0784,Proboscidea,Elephantoidea,indet.,indet.,Elephantoidea,indet. indet.,indet.,indet.,0,45152       001  001,Y 31859,Unknown tooth,FRAGDII     BW,12.2,12.408,12.304,1.2,3,0,0,0.2,0,6.4,0,1,0,N 32 41.601,E 72 23.549,Chinji,Rata Dala Nala,Rata Dala Nala
Y0784,Artiodactyla,Traguloidea,Tragulidae,indet.,Tragulidae,Dorcatherium indet.,Dorcatherium,indet.,0,45171600    054  140,Y 31837,Lower Molar,RINC MI      BW,12.2,12.408,12.304,1,1,0,0,0,2,0,1,0,1,N 32 41.601,E 72 23.549,Chinji,Rata Dala Nala,Rata Dala Nala
Y0784,Artiodactyla,Hippopotamoidea,Anthracotheriidae,Bothriodontinae,Bothriodontinae,Merycopotamus nanus,Merycopotamus,nanus,0,45170830    052  035,Y 31826,Tibia,LCOMP        W,12.2,12.408,12.304,1,1,0,0,0,0,2,0,1,0,N 32 41.601,E 72 23.549,Chinji,Rata Dala Nala,Rata Dala Nala
Y0784,Artiodactyla,Traguloidea,Tragulidae,indet.,Tragulidae,Siamotragulus indet.,Siamotragulus,indet.,0,45171600    352  268,Y 31853,Astragalus,RCOMP        W,12.2,12.408,12.304,1,1,0,0,0,2,0,1,0,1,N 32 41.601,E 72 23.549,Chinji,Rata Dala Nala,Rata Dala Nala
Y0797,Artiodactyla,Suoidea,Suidae,Suinae,Suinae,Hippopotamodon indet.,Hippopotamodon,indet.,0,45170550   ?038  018,Y 32020,Upper Molar,INC M3      BU,11.141,11.225,11.183,1,1,1,0,0,0,0,0,0,0,N 32 44.740,E 72 29.323,Nagri,Gambhir Section,Gambhir Section
Y0797,Artiodactyla,Traguloidea,Tragulidae,indet.,Tragulidae,Siamotragulus indet.,Siamotragulus,indet.,0,45171600    352  268,Y 32030,Metatarsal,RPROX        B,11.141,11.225,11.183,1,1,0,0,0,2,0,1,0,1,N 32 44.740,E 72 29.323,Nagri,Gambhir Section,Gambhir Section
Y0797,Artiodactyla,Traguloidea,Tragulidae,indet.,Tragulidae,Dorcabune anthracotheroides,Dorcabune,anthracotheroides,0,45171600    053  040,Y 32034,Unciform,LCOMP        U,11.141,11.225,11.183,1,1,0,0,0,0,2,1,0,1,N 32 44.740,E 72 29.323,Nagri,Gambhir Section,Gambhir Section
Y0797,Perissodactyla,Rhinocerotoidea,Rhinocerotidae,indet.,Rhinocerotidae,indet. indet.,indet.,indet.,0,451812      001  001,Y 32045,Indet. Molar,FRAGMI      BW,11.141,11.225,11.183,1.2,1,0,0,0.1,1.1,1.9,0.9,1,0,N 32 44.740,E 72 29.323,Nagri,Gambhir Section,Gambhir Section
Y0797,Artiodactyla,Traguloidea,Tragulidae,indet.,Tragulidae,Dorcatherium indet.,Dorcatherium,indet.,0,45171600    054  307,Y 32088,Tibia,RDIST        BU,11.141,11.225,11.183,1,1,0,0,0,2,0,1,0,1,N 32 44.740,E 72 29.323,Nagri,Gambhir Section,Gambhir Section
Y0797,Proboscidea,Elephantoidea,indet.,indet.,Elephantoidea,indet. indet.,indet.,indet.,0,45152       001  001,Y 32044,Unknown tooth,FRAGTI      B,11.141,11.225,11.183,1.2,3,0,0,0.2,0,6.4,0,1,0,N 32 44.740,E 72 29.323,Nagri,Gambhir Section,Gambhir Section
Y0797,Artiodactyla,Giraffoidae,indet.,indet.,Giraffoidae,indet. indet.,indet.,indet.,0,451717      001  001,Y 32048,Mandible,FRAG        B,11.141,11.225,11.183,1,1,0,0,0,2,0,1,0,1,N 32 44.740,E 72 29.323,Nagri,Gambhir Section,Gambhir Section
Y0797,Perissodactyla,Chalicotherioidea,Chalicotheriidae,Chalicotheriinae,Anisodontini,Anisodon salinus,Anisodon,salinus,0,45180421    032  023,Y 45994,Phalanx,INC ?   PROXB,11.141,11.225,11.183,1,1,0,0,0,1,0,1,0,1,N 32 44.740,E 72 29.323,Nagri,Gambhir Section,Gambhir Section
Y0797,Artiodactyla,Suoidea,Suidae,Listriodontinae,Listriodontinae,Listriodon pentapotamiae,Listriodon,pentapotamiae,0,45170520    031  022,Y 46134,Lower Premolar,RFRAGDP4     BV,11.141,11.225,11.183,1,1,0,0,0,0,2,1,0,1,N 32 44.740,E 72 29.323,Nagri,Gambhir Section,Gambhir Section
Y0797,Artiodactyla,Suoidea,Suidae,Tetraconodontinae,Tetraconodontinae,Conohyus sindiensis,Conohyus,sindiensis,0,45170530    057  042,Y 32023,Lower Premolar,LINC P4      BU,11.141,11.225,11.183,1,1,1,0,0,0,0,0,0,0,N 32 44.740,E 72 29.323,Nagri,Gambhir Section,Gambhir Section
Y0797,Artiodactyla,Bovoidea,Bovidae,Bovinae,Boselaphini,Elachistoceras khauristanensis,Elachistoceras,khauristanensis,0,45172012  cf033  026,Y 46081,Lower Premolar,RINC DP4     BW,11.141,11.225,11.183,2,1,0,0,0,2,0,1,0,1,N 32 44.740,E 72 29.323,Nagri,Gambhir Section,Gambhir Section
Y0801,Primates,Strepsirrhini,Sivaladapidae,Sivaladapinae,Sivaladapinae,Indraloris indet.,Indraloris,indet.,0,45050130    005  032,Y 32727,Mandible,LINC P3      BW,16.723,16.803,16.763,1,1,1,0,0,0,0,0,0,0,N 32 42.490,E 72 29.614,Kamlial,Chitaparwala,Chitaparwala
Y0801,Artiodactyla,Bovoidea,Bovidae,Bovinae,Boselaphini,Eotragus noyei,Eotragus,noyei,0,45172012   ?197  158,Y 32728,Metapodial,DIST3/4     B,16.723,16.803,16.763,2,1,0,0,0,2,0,1,1,0,N 32 42.490,E 72 29.614,Kamlial,Chitaparwala,Chitaparwala
Y0801,Artiodactyla,Suoidea,Suidae,indet.,Sanitheriidae,Sanitherium schlagintweiti,Sanitherium,schlagintweiti,0,45170400    125  082,Y 32726,Mandible,RINC M3      BW,16.723,16.803,16.763,1,1,1,0,0,0,0,0,0,0,N 32 42.490,E 72 29.614,Kamlial,Chitaparwala,Chitaparwala
Y0801,Artiodactyla,Traguloidea,Tragulidae,indet.,Tragulidae,Siamotragulus indet.,Siamotragulus,indet.,0,45171600   ?352  001,Y 41073,Humerus,RDIST        B,16.723,16.803,16.763,1,1,0,0,0,2,0,1,0,1,N 32 42.490,E 72 29.614,Kamlial,Chitaparwala,Chitaparwala
Y0801,Artiodactyla,Traguloidea,Tragulidae,indet.,Tragulidae,Dorcatherium indet.,Dorcatherium,indet.,0,45171600    054  289,Y 41071,Astragalus,RINC         B,16.723,16.803,16.763,1,1,0,0,0,2,0,1,0,1,N 32 42.490,E 72 29.614,Kamlial,Chitaparwala,Chitaparwala
Y0802,Artiodactyla,Traguloidea,Tragulidae,indet.,Tragulidae,Dorcabune sindiense,Dorcabune,sindiense,0,45171600    053  188,Y 45869,Lower Molar,LINC M3      BW,16.723,16.803,16.763,1,1,0,0,0,2,0,1,0,1,N 32 42.500,E 72 29.665,Kamlial,Chitaparwala,Chitaparwala
Y0802,Artiodactyla,Giraffoidae,Giraffidae,Progiraffinae,Progiraffinae,Progiraffa exigua,Progiraffa,exigua,0,45171731    210  191,Y 46236,Fibula,RINC         B,16.723,16.803,16.763,1,1,0,0,0,2,0,1,0,1,N 32 42.500,E 72 29.665,Kamlial,Chitaparwala,Chitaparwala
Y0802,Perissodactyla,Rhinocerotoidea,Rhinocerotidae,Teleoceratina,Teleoceratina,Brachypotherium fatehjangense,Brachypotherium,fatehjangense,0,451812112   080  131,Y 49676,Magnum,RINC         B,16.723,16.803,16.763,1,1,0,0,0,1,2,1,1,0,N 32 42.500,E 72 29.665,Kamlial,Chitaparwala,Chitaparwala
Y0802,Primates,Euprimates,Lorisidae,indet.,Lorisidae,indet. indet.,indet.,indet.,0,45050500    001  001,Y 36300,Indet. Incisor,INC II      BW,16.723,16.803,16.763,1,1,1,0,0,0,0,0,0,0,N 32 42.500,E 72 29.665,Kamlial,Chitaparwala,Chitaparwala
Y0802,Artiodactyla,Traguloidea,Tragulidae,indet.,Tragulidae,Siamotragulus indet.,Siamotragulus,indet.,0,45171600   ?352  001,Y 46234,Upper Premolar,LFRAGDPI     BW,16.723,16.803,16.763,1,1,0,0,0,2,0,1,0,1,N 32 42.500,E 72 29.665,Kamlial,Chitaparwala,Chitaparwala
Y0802,Perissodactyla,Rhinocerotoidea,Rhinocerotidae,Rhinocerotina,Rhinocerotina,indet. indet.,indet.,indet.,0,451812111   001  001,Y 47266,Astragalus,LINC         B,16.723,16.803,16.763,1.2,1,0,0,0,1,2,1,1,0,N 32 42.500,E 72 29.665,Kamlial,Chitaparwala,Chitaparwala
Y0802,Artiodactyla,Traguloidea,Tragulidae,indet.,Tragulidae,Dorcatherium indet.,Dorcatherium,indet.,0,45171600    054  289,Y 41065,Upper Molar,LFRAGMI      BW,16.723,16.803,16.763,1,1,0,0,0,2,0,1,0,1,N 32 42.500,E 72 29.665,Kamlial,Chitaparwala,Chitaparwala
Y0802,Artiodactyla,Hippopotamoidea,Anthracotheriidae,Microbunodontinae,Microbunodontinae,Microbunodon silistrense,Microbunodon,silistrense,0,45170820   ?103  187,Y 37100,Lower Premolar,RINC P1      BW,16.723,16.803,16.763,1,1,1,0,0,0,0,0,0,0,N 32 42.500,E 72 29.665,Kamlial,Chitaparwala,Chitaparwala
Y0802,Perissodactyla,Rhinocerotoidea,Rhinocerotidae,Aceratheriina,Aceratheriina,Alicornops complanatum,Alicornops,complanatum,0,451812121   265  177,Y 49691,Mandible,LINC DI2-DP4 BE,16.723,16.803,16.763,1,1,0,0,0,1,2,1,1,0,N 32 42.500,E 72 29.665,Kamlial,Chitaparwala,Chitaparwala
Y0802,Artiodactyla,Bovoidea,Bovidae,indet.,Bovidae,indet. indet.,indet.,indet.,0,451720      001  001,Y 32722,Astragalus,LINC         U,16.723,16.803,16.763,1.9,1,0,0.1,0,2,0,0.9,0.6,0,N 32 42.500,E 72 29.665,Kamlial,Chitaparwala,Chitaparwala
Y0802,Primates,Catarrhini,indet.,indet.,"Catarrhini, i.s.",indet. indet.,indet.,indet.,0,45051100    001  001,Y 32721,Upper Incisor,LINC I2      BW,16.723,16.803,16.763,1,1,1,0,0,0,0,0,0,0,N 32 42.500,E 72 29.665,Kamlial,Chitaparwala,Chitaparwala
Y0802,Artiodactyla,Suoidea,Suidae,indet.,Suidae,indet. indet.,indet.,indet.,0,451705      001  001,Y 46239,Radius,LPROX        B,16.723,16.803,16.763,1.1,1.1,0.8,0,0,0,0.4,0.2,0,0,N 32 42.500,E 72 29.665,Kamlial,Chitaparwala,Chitaparwala
Y0802,Perissodactyla,Rhinocerotoidea,Rhinocerotidae,Teleoceratina,Teleoceratina,Brachypotherium perimense,Brachypotherium,perimense,0,451812112  ?080  045,Y 32742,Phalanx,INC 3RD DISTB,16.723,16.803,16.763,1,1,0,0,0,1,2,1,1,0,N 32 42.500,E 72 29.665,Kamlial,Chitaparwala,Chitaparwala
Y0809,Primates,Euprimates,Lorisidae,indet.,Lorisidae,indet. indet.,indet.,indet.,0,45050500    001  001,Y 53956,Lower Premolar,LINC P2      BW,11.38,11.428,11.404,1,1,1,0,0,0,0,0,0,0,N 32 41.889,E 72 19.873,Chinji,Hutch Nala,Hutch Nala
Y0809,Artiodactyla,Hippopotamoidea,Anthracotheriidae,Bothriodontinae,Bothriodontinae,Merycopotamus nanus,Merycopotamus,nanus,0,45170830    052  035,Y 41292,Upper Molar,FRAGMI      BW,11.38,11.428,11.404,1,1,0,0,0,0,2,0,1,0,N 32 41.889,E 72 19.873,Chinji,Hutch Nala,Hutch Nala
Y0809,Artiodactyla,Traguloidea,Tragulidae,indet.,Tragulidae,Dorcatherium indet.,Dorcatherium,indet.,0,45171600    054  139,Y 53952,Lower Incisior,LINC I2      BU,11.38,11.428,11.404,1,1,0,0,0,2,0,1,0,1,N 32 41.889,E 72 19.873,Chinji,Hutch Nala,Hutch Nala
Y0809,Artiodactyla,Bovoidea,Bovidae,indet.,Bovidae,indet. indet.,indet.,indet.,0,451720      001  001,Y 53951,Navicular-Cuboid,RINC         B,11.38,11.428,11.404,1.9,1,0,0.1,0,2,0,0.9,0.6,0,N 32 41.889,E 72 19.873,Chinji,Hutch Nala,Hutch Nala
Y0811,Artiodactyla,Giraffoidae,Giraffidae,Giraffokerycinae,Giraffokerycinae,Giraffokeryx punjabiensis,Giraffokeryx,punjabiensis,0,45171732    051  020,Y 33021,Cuneiform,LCOMP        U,13.353,13.391,13.372,1,1,0,0,0,2,0,1,0,1,N 32 41.191,E 72 24.039,Chinji,K4/KR4,K4/KR4
Y0811,Artiodactyla,Traguloidea,Tragulidae,indet.,Tragulidae,Dorcabune anthracotheroides,Dorcabune,anthracotheroides,0,45171600    053  040,Y 51463,Lower Molar,RFRAGM3      BW,13.353,13.391,13.372,1,1,0,0,0,0,2,1,0,1,N 32 41.191,E 72 24.039,Chinji,K4/KR4,K4/KR4
Y0811,Artiodactyla,Suoidea,Suidae,Listriodontinae,Listriodontinae,Listriodon pentapotamiae,Listriodon,pentapotamiae,0,45170520   ?031  022,Y 51466,Phalanx,COMPMED PROXU,13.353,13.391,13.372,1,1,0,0,0,0,2,1,0,1,N 32 41.191,E 72 24.039,Chinji,K4/KR4,K4/KR4
Y0811,Proboscidea,indet.,indet.,indet.,Proboscidea,indet. indet.,indet.,indet.,0,4515        001  001,Y 51469,Phalanx,INC ?   ?   B,13.353,13.391,13.372,1,1,0,0,0,0,2,1,0,1,N 32 41.191,E 72 24.039,Chinji,K4/KR4,K4/KR4
Y0811,Artiodactyla,Bovoidea,Bovidae,Bovinae,Boselaphini,Sivaceros antecedens,Sivaceros,antecedens,0,45172012    207  323,Y 33020,Skull,BINC EDENT   B,13.353,13.391,13.372,1,1,0,0,0,2,0,1,1,0,N 32 41.191,E 72 24.039,Chinji,K4/KR4,K4/KR4
Y0822,Artiodactyla,Bovoidea,Bovidae,Antilopinae,Antilopinae,Tethytragus indet.,Tethytragus,indet.,0,4517204     218  017,Y 40920,Horn Core / Ossicone,LINC         B,12.925,13.088,13.007,1,1,0,0,0,2,0,1,0,1,N 32 40.853,E 72 20.855,Chinji,Hutch Nala,Hutch Nala
Y0822,Proboscidea,Elephantoidea,Stegodontidae,Stegodontinae,Stegodontidae,Stegolophodon stegodontoides,Stegolophodon,stegodontoides,0,45152235   ?068cf154,Y 40903,Indet. Premolar,INC PI      BW,12.925,13.088,13.007,1,3,0,0,0,0,5,0,1,0,N 32 40.853,E 72 20.855,Chinji,Hutch Nala,Hutch Nala
Y0822,Artiodactyla,Bovoidea,Bovidae,Bovinae,Boselaphini,Sivaceros gradiens,Sivaceros,gradiens,0,45172012    207  024,Y 51286,Horn Core / Ossicone,LINC         B,12.925,13.088,13.007,1,1,0,0,0,2,0,1,1,0,N 32 40.853,E 72 20.855,Chinji,Hutch Nala,Hutch Nala
Y0822,Proboscidea,Deinotherioidea,Deinotheriidae,Deinotheriinae,Deinotheriidae,Deinotherium indet.,Deinotherium,indet.,0,45151100    030  017,Y 40904,Indet. Molar,FRAGMI      BW,12.925,13.088,13.007,1,1,0,0,0,0,2,1,0,1,N 32 40.853,E 72 20.855,Chinji,Hutch Nala,Hutch Nala
Y0822,Artiodactyla,Traguloidea,Tragulidae,indet.,Tragulidae,Siamotragulus minimus,Siamotragulus,minimus,0,45171600    352  038,Y 40938,Radius,RPROX        B,12.925,13.088,13.007,1,1,0,0,0,2,0,1,0,1,N 32 40.853,E 72 20.855,Chinji,Hutch Nala,Hutch Nala
